Name,Label,Contrast0,Dissimilarity0,Homogenity0,Entropy0,ASM0,Energy0,Correlation0,Contrast45,Dissimilarity45,Homogenity45,Entropy45,ASM45,Energy45,Correlation45,Contrast90,Dissimilarity90,Homogenity90,Entropy90,ASM90,Energy90,Correlation90,Contrast135,Dissimilarity135,Homogenity135,Entropy135,ASM135,Energy135,Correlation135
C37BP2_thinF_IMG_20150620_132847a_cell_76.png,Parasitized,88.28076269877938,2.059055118110272,2871641.0000001453,5.248808448824876,0.05276568930300193,0.22970783465742287,0.9885592481972147,176.2528210056419,3.431257362514694,2871640.9999998733,5.513858148229868,0.04920718256790589,0.22182692029576997,0.976981821839616,89.70326740653512,2.023870047740084,2871640.9999999255,5.176200750021178,0.05169494583207426,0.22736522564383996,0.9882765428851676,170.87158224316448,3.3771932543864773,2871640.999999875,5.502763243793707,0.0493443390786562,0.22213585725554574,0.9776845981801761
C37BP2_thinF_IMG_20150620_132847a_cell_77.png,Parasitized,105.9292882507331,2.0054963717771046,2788409.0000001793,4.472778687189438,0.1377018830469707,0.37108204355232643,0.9896470407402186,195.45969991940214,3.257114514228991,2788408.999999877,4.677638018426056,0.13307472092032607,0.36479408016074777,0.98085307988046,99.55431210862493,1.8293136586273042,2788408.999999952,4.369701783665757,0.13610482946675515,0.36892388031510664,0.9902481178820883,202.55970611941294,3.255161510322971,2788408.9999998943,4.6557190055249995,0.13291048704514277,0.3645689057573928,0.980157574609469
C37BP2_thinF_IMG_20150620_133001a_cell_76.png,Parasitized,105.81530029334512,2.132607688744825,2396289.0000001257,4.981389504840486,0.06303541844684338,0.2510685532814561,0.9887370795740542,221.86163122326334,3.6607198214396117,2396288.999999944,5.282826717593362,0.059016964695995516,0.24293407479395623,0.976237194665346,124.49860499721001,2.274970549941085,2396288.999999948,5.020241080344884,0.061585773138219405,0.24816481043495955,0.98666264053466,224.31934713869356,3.703654907309786,2396288.9999999343,5.283101770532628,0.059034004135027456,0.2429691423515082,0.9759739575091799
C37BP2_thinF_IMG_20150620_133001a_cell_77.png,Parasitized,79.57634707426261,1.838628994905074,2359233.0000000987,4.851566886708623,0.0449318296598894,0.21197129442424367,0.9902087837415323,148.91256432512793,2.9584444168888298,2359232.999999937,5.107672526160697,0.040809425250660454,0.2020134283919276,0.9815333927622955,73.6915338830675,1.743210986421977,2359232.9999999586,4.82127795368381,0.04449598987702998,0.2109407259801435,0.9908649024186069,149.11976873953773,2.9510974021947893,2359232.9999999334,5.094376201684323,0.04093662624208943,0.2023280164537018,0.9815076973983408
C37BP2_thinF_IMG_20150620_133111a_cell_86.png,Parasitized,97.00600586691299,2.071406515362101,3086931.0000002175,4.940281271142256,0.05720138317246614,0.23916810651185524,0.9880424840569618,189.34239568479302,3.3435426870853173,3086930.9999998836,5.1872757384568215,0.053495532005784795,0.23129101151100706,0.9765031425473546,98.09974269948509,1.972797445594885,3086930.9999999073,4.896696419918974,0.05640905913375822,0.23750591389217704,0.9878326760242007,189.1217682435377,3.3683427366854155,3086930.999999875,5.189887474516939,0.0535846900984169,0.23148367134296297,0.9765305217907696
C37BP2_thinF_IMG_20150620_133111a_cell_87.png,Parasitized,113.62240234676503,2.5231897483403554,3175973.0000002277,5.275924652876173,0.07888103720843868,0.28085768141255935,0.9888436719457727,240.4407588815177,4.273606547213077,3175972.999999877,5.594729424944529,0.07471116231836661,0.27333342700512614,0.976283864096556,138.32213714427462,2.62311674623348,3175972.9999999227,5.309370543043168,0.07728873559614383,0.2780085171287812,0.9863575050819221,249.46168392336756,4.312728625457222,3175972.999999895,5.588752610779653,0.07462049785220976,0.27316752708220965,0.9753940753383499
C37BP2_thinF_IMG_20150620_133111a_cell_88.png,Parasitized,118.35000771962248,2.21364829396329,3086931.0000002002,4.98171994802121,0.058948912684442065,0.24279397168060426,0.9882135264776322,225.11900923801892,3.592783185566345,3086930.9999999143,5.21340869869467,0.05537722618317976,0.2353236626078639,0.977423467831528,119.42318184636322,2.254634509269007,3086930.999999929,4.93118865582995,0.0580924916112311,0.24102384033790328,0.9880170027277346,231.4047988095973,3.698555397110783,3086930.9999999087,5.246556184660807,0.055369898528868956,0.23530809278235407,0.9767930842359939
C37BP2_thinF_IMG_20150620_133205a_cell_87.png,Parasitized,132.49124594719788,2.2951983943184104,2829821.000000191,4.892422488929802,0.0538839473526664,0.23212916092698563,0.9861572337938923,233.20866141732222,3.640368280736538,2829820.9999999125,5.124034283008511,0.050348127774806614,0.224383884837585,0.9754521230355315,106.69461838923652,2.0556451112902177,2829820.9999999353,4.792472724510984,0.053848214650515994,0.23205218087860324,0.9887670478302006,230.7421104842215,3.615506231012423,2829820.999999908,5.114557998598074,0.05042365727129904,0.22455212595586585,0.9757117557115409
C37BP2_thinF_IMG_20150620_133205a_cell_88.png,Parasitized,112.83274664196377,2.3064536050641102,3043041.0000001774,4.93687953409465,0.058315274396789324,0.24148555732546267,0.9881746935176725,230.66707483414862,3.8007471014941805,3043040.9999999213,5.213857766179952,0.054187729500448444,0.23278257989043863,0.9756491572178295,122.72310744621468,2.2961125922251795,3043040.9999999497,4.928533407460352,0.05704460052667154,0.2388401149863053,0.9870395444848974,224.37694525388994,3.730345960691914,3043040.999999918,5.197625392008715,0.05430864504623505,0.23304215293855113,0.9763131876460984
C37BP2_thinF_IMG_20150620_133238a_cell_97.png,Parasitized,107.4377180793575,2.215794349235809,2509781.000000148,4.653806688677437,0.11277991846256515,0.33582721519043857,0.9902111457096793,208.9052638105278,3.695300390600731,2509780.9999999064,4.885748196618648,0.10793256043857448,0.3285309124550907,0.9809052465539588,109.31010912021789,2.164532829065659,2509780.9999999274,4.600413477638168,0.11139280409490634,0.3337556053385566,0.9900098198063143,212.69204538409016,3.686620373240696,2509780.999999918,4.883392943944338,0.10791237395220138,0.32850018866387487,0.980559119993136
C38P3thinF_original_IMG_20150621_112043_cell_202.png,Parasitized,96.34587000154333,2.0256291492975356,2471561.0000001285,4.754378684750689,0.12050629263119084,0.34714016280342846,0.9886750334815511,177.79829809659688,3.238932977865922,2471560.9999999385,4.971396754277394,0.11667418102802035,0.34157602525355957,0.9790460186162968,81.05566061132149,1.8384431768863483,2471560.9999999627,4.71396648580091,0.11963368233963552,0.345881023387574,0.9904473074371483,165.23961497923048,3.1712288424576305,2471560.9999999288,4.997171392230266,0.11680265799230309,0.34176403847143294,0.9805260913451251
C38P3thinF_original_IMG_20150621_112043_cell_203.png,Parasitized,100.37410838351067,1.9278215223097257,2747403.0000001327,4.580937403931993,0.07817107536175585,0.2795909071514234,0.9888212085494239,182.75387500775088,3.1631688263376283,2747402.9999999334,4.822713697211813,0.07416746322194276,0.27233703975394674,0.9795341534327794,94.26467852935713,1.9595449190898322,2747402.9999999558,4.58067798271371,0.07692488692762403,0.27735336112552167,0.9894388167977126,193.6769328538657,3.294888089776173,2747402.9999999423,4.847897881751061,0.07397239806105786,0.2719786720701788,0.978310925602923
C38P3thinF_original_IMG_20150621_112116_cell_204.png,Parasitized,62.3175853018375,1.6512582985950597,1976521.000000093,4.656517287483936,0.05094525291318669,0.22571055117824396,0.9913057598721007,125.23803397606827,2.7407619815239386,1976520.9999999527,4.91491132872933,0.04686255397915126,0.21647760618399137,0.9823931116231354,65.14199578399115,1.6802188604377204,1976520.9999999716,4.648835401246393,0.04999174790803956,0.22358834474998818,0.9908408003999062,122.38144026288069,2.7117769235538183,1976520.9999999467,4.90916951515884,0.046979504903579536,0.21674756031747977,0.9827947126787367
C38P3thinF_original_IMG_20150621_112116_cell_205.png,Parasitized,59.97639339200244,1.5893932376100182,2214829.000000092,4.962822730098831,0.05273500210206555,0.22964102878637682,0.9924224320099735,128.36181722363483,2.7885020770041415,2214828.9999999437,5.279048050180686,0.049440489195006654,0.22235217380319594,0.9836658692405199,72.75947051894104,1.8134416268832525,2214828.999999962,5.040362333374837,0.05140053930132456,0.226716870350057,0.9907438546402549,130.16028582057208,2.810109120218217,2214828.999999946,5.2747266891426765,0.0494494647306585,0.22237235603972563,0.9834370128573369
C38P3thinF_original_IMG_20150621_112138_cell_183.png,Parasitized,74.24579280531114,1.7301837270341502,2587399.000000145,4.902064959021277,0.06969915137061794,0.26400596843749186,0.9915339385842982,154.82165664331316,3.025637051274073,2587398.999999927,5.233625736357738,0.06596384225536854,0.2568342700173957,0.98224396187291,86.07074214148398,1.947640895281785,2587398.999999954,4.992769631441478,0.06794356411036889,0.2606598628680083,0.990126149745279,153.82720565441085,2.9369148738297195,2587398.999999938,5.184759155698919,0.06602598088404707,0.256955211825032,0.9823580125170999
C38P3thinF_original_IMG_20150621_112246_cell_236.png,Parasitized,110.54400185270894,1.952740466265265,2509781.0000000997,4.090640191738928,0.12624318770359708,0.35530717372943244,0.9910919898105777,244.76109802219568,3.6017887035773812,2509780.9999999455,4.36164594421035,0.12058587197651419,0.3472547652322631,0.9802231607869631,135.4807489614977,2.1905883811767426,2509780.999999961,4.139829186204177,0.12387785899557327,0.3519628659327192,0.9890519664132188,232.52462954925988,3.4800514601028705,2509780.9999999455,4.343623256391392,0.12074409465252987,0.3474825098512584,0.981211874563292
C39P4thinF_original_IMG_20150622_105102_cell_100.png,Parasitized,88.07321290721005,1.7271267562143249,2396289.000000128,4.360171490116667,0.07662291200399146,0.2768084391849198,0.9914331589197936,169.29578709157386,2.930544361088692,2396288.9999999325,4.670592890547616,0.07189417066928117,0.2681308834679086,0.9834434013449155,89.94508339016676,1.7743660487320936,2396288.999999952,4.470265103841253,0.07470535377087513,0.2733228014104845,0.9912072057271175,175.84247318494673,3.0177785355570435,2396288.999999938,4.686155153525101,0.07168280976621312,0.2677364558034881,0.9828031559139476
C39P4thinF_original_IMG_20150622_105102_cell_101.png,Parasitized,108.10243940095695,2.0583449127682982,2359233.000000141,4.950221430305982,0.05199001662132198,0.22801319396324848,0.9890658338199597,195.5466085932168,3.3388461776923393,2359232.9999999106,5.24216081106953,0.048611500130802704,0.22048015813402055,0.9800924724835324,90.03468906937822,1.8842457684915341,2359232.9999999353,4.951525526664126,0.051236091242407904,0.2263539070623874,0.9908307153016533,187.57292764585506,3.184744869489716,2359232.9999999097,5.189319762820179,0.04884138774647759,0.22100087725273307,0.980904229199791
C39P4thinF_original_IMG_20150622_105102_cell_102.png,Parasitized,78.38650609850238,1.769646441253713,2179673.0000001164,4.066405909952981,0.1632039740434622,0.40398511611625276,0.9922708131495174,131.70357740715525,2.9082398164795973,2179672.9999999194,4.250481765459381,0.15803447866812909,0.39753550617288147,0.9869956589670671,58.69021638043265,1.6300142600285144,2179672.9999999423,3.9636859503358366,0.16205259310432865,0.40255756495727246,0.9942038981153417,136.91354082708267,2.989862979725933,2179672.9999999255,4.263017407809697,0.15787716510175107,0.39733759588258327,0.9864812299559931
C39P4thinF_original_IMG_20150622_105102_cell_103.png,Parasitized,107.86706808707629,1.9426277597653636,2359233.000000155,4.623040763911698,0.06799754271172911,0.2607633845303614,0.9901308494982001,206.0313410626829,3.2817285634571003,2359232.999999925,4.910881411106359,0.06372599428734421,0.2524400805881352,0.9810382903667182,105.00570401140804,1.949469898939786,2359232.9999999427,4.673802989224699,0.06651037198859712,0.25789604880377115,0.9903328697340159,204.22010044020178,3.27097154194307,2359232.9999999288,4.902180050112736,0.06384729964031499,0.2526802319935515,0.9812049845142311
